"Latitude","Longitude","Rainfall","dataDate","dataTime","validityDate","validityTime","Site","Region","Farm","GDP"
53.469,-6.947,0.12033081055,2017-05-26,0,2017-05-27,900,"D5","Dublin",5,0.12033081055
53.469,-6.947,9.12915802,2017-05-27,0,2017-05-28,900,"D5","Dublin",5,9.24948883055
53.469,-6.947,1.2308044434,2017-05-28,0,2017-05-29,900,"D5","Dublin",5,10.48029327395
53.469,-6.947,1.8416290283,2017-05-29,0,2017-05-30,900,"D5","Dublin",5,12.32192230225
53.469,-6.947,0.32057762146,2017-05-30,0,2017-05-31,900,"D5","Dublin",5,12.64249992371
53.469,-6.947,1.97914505,2017-05-31,0,2017-06-01,900,"D5","Dublin",5,14.62164497371
53.469,-6.947,9.7958030701,2017-06-01,0,2017-06-02,900,"D5","Dublin",5,24.41744804381
53.469,-6.947,1.3607978821,2017-06-02,0,2017-06-03,900,"D5","Dublin",5,25.77824592591
53.469,-6.947,0.45403289795,2017-06-03,0,2017-06-04,900,"D5","Dublin",5,26.23227882386
53.469,-6.947,8.5050506592,2017-06-04,0,2017-06-05,900,"D5","Dublin",5,34.73732948306
53.469,-6.947,3.8260269165,2017-06-05,0,2017-06-06,900,"D5","Dublin",5,38.56335639956
53.469,-6.947,0.29138946533,2017-06-06,0,2017-06-07,900,"D5","Dublin",5,38.85474586489
53.469,-6.947,16.836845398,2017-06-07,0,2017-06-08,900,"D5","Dublin",5,55.69159126289
53.469,-6.947,25.012779236,2017-06-08,0,2017-06-09,900,"D5","Dublin",5,80.70437049889
53.469,-6.947,6.3944282532,2017-06-09,0,2017-06-10,900,"D5","Dublin",5,87.09879875209
53.469,-6.947,5.5068435669,2017-06-10,0,2017-06-11,900,"D5","Dublin",5,92.60564231899
53.469,-6.947,4.0825958252,2017-06-11,0,2017-06-12,900,"D5","Dublin",5,96.68823814419
53.469,-6.947,0.44580459595,2017-06-12,0,2017-06-13,900,"D5","Dublin",5,97.13404274014
53.469,-6.947,0.12914657593,2017-06-13,0,2017-06-14,900,"D5","Dublin",5,97.26318931607
53.469,-6.947,0.31466293335,2017-06-14,0,2017-06-15,900,"D5","Dublin",5,97.57785224942
53.469,-6.947,0.76420211792,2017-06-15,0,2017-06-16,900,"D5","Dublin",5,98.34205436734
53.469,-6.947,0.00022125244141,2017-06-16,0,2017-06-17,900,"D5","Dublin",5,98.3422756197814
53.469,-6.947,0.014924049377,2017-06-17,0,2017-06-18,900,"D5","Dublin",5,98.3571996691584
53.469,-6.947,0.0087757110596,2017-06-18,0,2017-06-19,900,"D5","Dublin",5,98.365975380218
53.469,-6.947,0,2017-06-19,0,2017-06-20,900,"D5","Dublin",5,98.365975380218
53.469,-6.947,0,2017-06-20,0,2017-06-21,900,"D5","Dublin",5,98.365975380218
53.469,-6.947,0.027214050293,2017-06-21,0,2017-06-22,900,"D5","Dublin",5,98.393189430511
53.469,-6.947,0.28593444824,2017-06-22,0,2017-06-23,900,"D5","Dublin",5,98.679123878751
53.469,-6.947,1.0705795288,2017-06-23,0,2017-06-24,900,"D5","Dublin",5,99.749703407551
53.469,-6.947,0.85863113403,2017-06-24,0,2017-06-25,900,"D5","Dublin",5,100.608334541581
53.469,-6.947,0.78709411621,2017-06-25,0,2017-06-26,900,"D5","Dublin",5,101.395428657791
53.469,-6.947,10.457817078,2017-06-26,0,2017-06-27,900,"D5","Dublin",5,111.853245735791
53.469,-6.947,13.650878906,2017-06-27,0,2017-06-28,900,"D5","Dublin",5,125.504124641791
53.469,-6.947,14.534645081,2017-06-28,0,2017-06-29,900,"D5","Dublin",5,140.038769722791
53.469,-6.947,0.050361633301,2017-06-29,0,2017-06-30,900,"D5","Dublin",5,140.089131356092
53.469,-6.947,0.91679763794,2017-06-30,0,2017-07-01,900,"D5","Dublin",5,141.005928994032
53.469,-6.947,0.089042663574,2017-07-01,0,2017-07-02,900,"D5","Dublin",5,141.094971657606
53.469,-6.947,0.62000846863,2017-07-02,0,2017-07-03,900,"D5","Dublin",5,141.714980126236
53.469,-6.947,7.5760612488,2017-07-03,0,2017-07-04,900,"D5","Dublin",5,149.291041375036
53.469,-6.947,1.3149337769,2017-07-04,0,2017-07-05,900,"D5","Dublin",5,150.605975151936
53.469,-6.947,1.2927684784,2017-07-05,0,2017-07-06,900,"D5","Dublin",5,151.898743630336
53.469,-6.947,0.14265441895,2017-07-06,0,2017-07-07,900,"D5","Dublin",5,152.041398049286
53.469,-6.947,0.092180252075,2017-07-07,0,2017-07-08,900,"D5","Dublin",5,152.133578301361
53.469,-6.947,0.0026988983154,2017-07-08,0,2017-07-09,900,"D5","Dublin",5,152.136277199676
53.469,-6.947,4.5765380859,2017-07-09,0,2017-07-10,900,"D5","Dublin",5,156.712815285576
53.469,-6.947,7.2913513184,2017-07-10,0,2017-07-11,900,"D5","Dublin",5,164.004166603976
53.469,-6.947,5.2916412354,2017-07-11,0,2017-07-12,900,"D5","Dublin",5,169.295807839376
53.469,-6.947,0,2017-07-12,0,2017-07-13,900,"D5","Dublin",5,169.295807839376
53.469,-6.947,0.63311195374,2017-07-13,0,2017-07-14,900,"D5","Dublin",5,169.928919793116
53.469,-6.947,0.53597259521,2017-07-14,0,2017-07-15,900,"D5","Dublin",5,170.464892388326
53.469,-6.947,1.3307857513,2017-07-15,0,2017-07-16,900,"D5","Dublin",5,171.795678139626
53.469,-6.947,0.095211029053,2017-07-16,0,2017-07-17,900,"D5","Dublin",5,171.890889168679
53.469,-6.947,0,2017-07-17,0,2017-07-18,900,"D5","Dublin",5,171.890889168679
53.469,-6.947,1.0698242188,2017-07-18,0,2017-07-19,900,"D5","Dublin",5,172.960713387479
53.469,-6.947,7.9362564087,2017-07-19,0,2017-07-20,900,"D5","Dublin",5,180.896969796179
53.469,-6.947,16.995735168,2017-07-20,0,2017-07-21,900,"D5","Dublin",5,197.892704964179
53.469,-6.947,14.108894348,2017-07-21,0,2017-07-22,900,"D5","Dublin",5,212.001599312179
53.469,-6.947,0.61547851562,2017-07-22,0,2017-07-23,900,"D5","Dublin",5,212.617077827799
53.469,-6.947,0.44268417358,2017-07-23,0,2017-07-24,900,"D5","Dublin",5,213.059762001379
53.469,-6.947,0.018196105957,2017-07-24,0,2017-07-25,900,"D5","Dublin",5,213.077958107336
53.469,-6.947,10.019073486,2017-07-25,0,2017-07-26,900,"D5","Dublin",5,223.097031593336
52.803,-8.46199999999999,0.97630310059,2017-05-29,0,2017-05-30,900,"L1","Limerick",1,0.97630310059
52.803,-8.46199999999999,0.38708686829,2017-05-30,0,2017-05-31,900,"L1","Limerick",1,1.36338996888
52.803,-8.46199999999999,5.6782512665,2017-05-31,0,2017-06-01,900,"L1","Limerick",1,7.04164123538
52.803,-8.46199999999999,7.9771957397,2017-06-01,0,2017-06-02,900,"L1","Limerick",1,15.01883697508
52.803,-8.46199999999999,4.2979240417,2017-06-02,0,2017-06-03,900,"L1","Limerick",1,19.31676101678
52.803,-8.46199999999999,4.9913368225,2017-06-03,0,2017-06-04,900,"L1","Limerick",1,24.30809783928
52.803,-8.46199999999999,10.139015198,2017-06-04,0,2017-06-05,900,"L1","Limerick",1,34.44711303728
52.803,-8.46199999999999,3.1680755615,2017-06-05,0,2017-06-06,900,"L1","Limerick",1,37.61518859878
52.803,-8.46199999999999,1.9513549805,2017-06-06,0,2017-06-07,900,"L1","Limerick",1,39.56654357928
52.803,-8.46199999999999,19.349555969,2017-06-07,0,2017-06-08,900,"L1","Limerick",1,58.91609954828
52.803,-8.46199999999999,18.91400528,2017-06-08,0,2017-06-09,900,"L1","Limerick",1,77.83010482828
52.803,-8.46199999999999,9.02784729,2017-06-09,0,2017-06-10,900,"L1","Limerick",1,86.85795211828
52.803,-8.46199999999999,0.69921112061,2017-06-10,0,2017-06-11,900,"L1","Limerick",1,87.55716323889
52.803,-8.46199999999999,1.3760223389,2017-06-11,0,2017-06-12,900,"L1","Limerick",1,88.93318557779
52.803,-8.46199999999999,1.8687019348,2017-06-12,0,2017-06-13,900,"L1","Limerick",1,90.80188751259
52.803,-8.46199999999999,0.20918655396,2017-06-13,0,2017-06-14,900,"L1","Limerick",1,91.01107406655
52.803,-8.46199999999999,0.9479598999,2017-06-14,0,2017-06-15,900,"L1","Limerick",1,91.95903396645
52.803,-8.46199999999999,1.6795730591,2017-06-15,0,2017-06-16,900,"L1","Limerick",1,93.63860702555
52.803,-8.46199999999999,0.0017700195312,2017-06-16,0,2017-06-17,900,"L1","Limerick",1,93.6403770450812
52.803,-8.46199999999999,0.035692214966,2017-06-17,0,2017-06-18,900,"L1","Limerick",1,93.6760692600472
52.803,-8.46199999999999,0.008243560791,2017-06-18,0,2017-06-19,900,"L1","Limerick",1,93.6843128208382
52.803,-8.46199999999999,0,2017-06-19,0,2017-06-20,900,"L1","Limerick",1,93.6843128208382
52.803,-8.46199999999999,0,2017-06-20,0,2017-06-21,900,"L1","Limerick",1,93.6843128208382
52.803,-8.46199999999999,0.080627441406,2017-06-21,0,2017-06-22,900,"L1","Limerick",1,93.7649402622442
52.803,-8.46199999999999,0.9948348999,2017-06-22,0,2017-06-23,900,"L1","Limerick",1,94.7597751621442
52.803,-8.46199999999999,2.2055130005,2017-06-23,0,2017-06-24,900,"L1","Limerick",1,96.9652881626442
52.803,-8.46199999999999,1.5334644318,2017-06-24,0,2017-06-25,900,"L1","Limerick",1,98.4987525944442
52.803,-8.46199999999999,1.0715656281,2017-06-25,0,2017-06-26,900,"L1","Limerick",1,99.5703182225442
52.803,-8.46199999999999,9.4908676147,2017-06-26,0,2017-06-27,900,"L1","Limerick",1,109.061185837244
52.803,-8.46199999999999,0.56581115723,2017-06-27,0,2017-06-28,900,"L1","Limerick",1,109.626996994474
52.803,-8.46199999999999,11.380462646,2017-06-28,0,2017-06-29,900,"L1","Limerick",1,121.007459640474
52.803,-8.46199999999999,0.028327941895,2017-06-29,0,2017-06-30,900,"L1","Limerick",1,121.035787582369
52.803,-8.46199999999999,0.059921264648,2017-06-30,0,2017-07-01,900,"L1","Limerick",1,121.095708847017
52.803,-8.46199999999999,0.33215618134,2017-07-01,0,2017-07-02,900,"L1","Limerick",1,121.427865028357
52.803,-8.46199999999999,0.32564544678,2017-07-02,0,2017-07-03,900,"L1","Limerick",1,121.753510475137
52.803,-8.46199999999999,7.2201957703,2017-07-03,0,2017-07-04,900,"L1","Limerick",1,128.973706245437
52.803,-8.46199999999999,0.467628479,2017-07-04,0,2017-07-05,900,"L1","Limerick",1,129.441334724437
52.803,-8.46199999999999,0.047101974487,2017-07-05,0,2017-07-06,900,"L1","Limerick",1,129.488436698924
52.803,-8.46199999999999,0.27165985107,2017-07-06,0,2017-07-07,900,"L1","Limerick",1,129.760096549994
52.803,-8.46199999999999,0.35873222351,2017-07-07,0,2017-07-08,900,"L1","Limerick",1,130.118828773504
52.803,-8.46199999999999,0.94961738586,2017-07-08,0,2017-07-09,900,"L1","Limerick",1,131.068446159364
52.803,-8.46199999999999,3.167640686,2017-07-09,0,2017-07-10,900,"L1","Limerick",1,134.236086845364
52.803,-8.46199999999999,3.8605880737,2017-07-10,0,2017-07-11,900,"L1","Limerick",1,138.096674919064
52.803,-8.46199999999999,1.5060310364,2017-07-11,0,2017-07-12,900,"L1","Limerick",1,139.602705955464
52.803,-8.46199999999999,0.019557952881,2017-07-12,0,2017-07-13,900,"L1","Limerick",1,139.622263908345
52.803,-8.46199999999999,0.937707901,2017-07-13,0,2017-07-14,900,"L1","Limerick",1,140.559971809345
52.803,-8.46199999999999,0.69329833984,2017-07-14,0,2017-07-15,900,"L1","Limerick",1,141.253270149185
52.803,-8.46199999999999,1.7334709167,2017-07-15,0,2017-07-16,900,"L1","Limerick",1,142.986741065885
52.803,-8.46199999999999,0.06565284729,2017-07-16,0,2017-07-17,900,"L1","Limerick",1,143.052393913175
52.803,-8.46199999999999,0,2017-07-17,0,2017-07-18,900,"L1","Limerick",1,143.052393913175
52.803,-8.46199999999999,4.2083587646,2017-07-18,0,2017-07-19,900,"L1","Limerick",1,147.260752677775
52.803,-8.46199999999999,10.907852173,2017-07-19,0,2017-07-20,900,"L1","Limerick",1,158.168604850775
52.803,-8.46199999999999,19.728790283,2017-07-20,0,2017-07-21,900,"L1","Limerick",1,177.897395133775
52.803,-8.46199999999999,18.988548279,2017-07-21,0,2017-07-22,900,"L1","Limerick",1,196.885943412775
52.803,-8.46199999999999,0.76414108276,2017-07-22,0,2017-07-23,900,"L1","Limerick",1,197.650084495535
52.803,-8.46199999999999,0.59887695312,2017-07-23,0,2017-07-24,900,"L1","Limerick",1,198.248961448655
52.803,-8.46199999999999,2.4079666138,2017-07-24,0,2017-07-25,900,"L1","Limerick",1,200.656928062455
52.803,-8.46199999999999,15.612121582,2017-07-25,0,2017-07-26,900,"L1","Limerick",1,216.269049644455
52.803,-8.46199999999999,16.938987732,2017-07-26,0,2017-07-27,900,"L1","Limerick",1,233.208037376455
52.803,-8.46199999999999,17.05096817,2017-07-27,0,2017-07-28,900,"L1","Limerick",1,250.259005546455
52.803,-8.46199999999999,0.30815887451,2017-07-28,0,2017-07-29,900,"L1","Limerick",1,250.567164420965
52.581,-8.20299999999997,8.4447822571,2017-06-09,0,2017-06-10,900,"L2","Limerick",2,8.4447822571
52.581,-8.20299999999997,0.63841247559,2017-06-10,0,2017-06-11,900,"L2","Limerick",2,9.08319473269
52.581,-8.20299999999997,1.7330703735,2017-06-11,0,2017-06-12,900,"L2","Limerick",2,10.81626510619
52.581,-8.20299999999997,1.8950843811,2017-06-12,0,2017-06-13,900,"L2","Limerick",2,12.71134948729
52.581,-8.20299999999997,0.10901260376,2017-06-13,0,2017-06-14,900,"L2","Limerick",2,12.82036209105
52.581,-8.20299999999997,0.35238265991,2017-06-14,0,2017-06-15,900,"L2","Limerick",2,13.17274475096
52.581,-8.20299999999997,0.48769187927,2017-06-15,0,2017-06-16,900,"L2","Limerick",2,13.66043663023
52.581,-8.20299999999997,0.0017700195312,2017-06-16,0,2017-06-17,900,"L2","Limerick",2,13.6622066497612
52.581,-8.20299999999997,0.023690223694,2017-06-17,0,2017-06-18,900,"L2","Limerick",2,13.6858968734552
52.581,-8.20299999999997,0.021272659302,2017-06-18,0,2017-06-19,900,"L2","Limerick",2,13.7071695327572
52.581,-8.20299999999997,0,2017-06-19,0,2017-06-20,900,"L2","Limerick",2,13.7071695327572
52.581,-8.20299999999997,0,2017-06-20,0,2017-06-21,900,"L2","Limerick",2,13.7071695327572
52.581,-8.20299999999997,0.15118408203,2017-06-21,0,2017-06-22,900,"L2","Limerick",2,13.8583536147872
52.581,-8.20299999999997,0.68862533569,2017-06-22,0,2017-06-23,900,"L2","Limerick",2,14.5469789504772
52.581,-8.20299999999997,1.7941398621,2017-06-23,0,2017-06-24,900,"L2","Limerick",2,16.3411188125772
52.581,-8.20299999999997,1.5466251373,2017-06-24,0,2017-06-25,900,"L2","Limerick",2,17.8877439498772
52.581,-8.20299999999997,0.88046455383,2017-06-25,0,2017-06-26,900,"L2","Limerick",2,18.7682085037072
52.581,-8.20299999999997,6.6285171509,2017-06-26,0,2017-06-27,900,"L2","Limerick",2,25.3967256546072
52.581,-8.20299999999997,1.153717041,2017-06-27,0,2017-06-28,900,"L2","Limerick",2,26.5504426956072
52.581,-8.20299999999997,12.230392456,2017-06-28,0,2017-06-29,900,"L2","Limerick",2,38.7808351516072
52.581,-8.20299999999997,0.12590026855,2017-06-29,0,2017-06-30,900,"L2","Limerick",2,38.9067354201572
52.581,-8.20299999999997,0.036808013916,2017-06-30,0,2017-07-01,900,"L2","Limerick",2,38.9435434340732
52.581,-8.20299999999997,0.53753185272,2017-07-01,0,2017-07-02,900,"L2","Limerick",2,39.4810752867932
52.581,-8.20299999999997,0.66853523254,2017-07-02,0,2017-07-03,900,"L2","Limerick",2,40.1496105193332
52.581,-8.20299999999997,6.9090461731,2017-07-03,0,2017-07-04,900,"L2","Limerick",2,47.0586566924332
52.581,-8.20299999999997,0.42878341675,2017-07-04,0,2017-07-05,900,"L2","Limerick",2,47.4874401091832
52.581,-8.20299999999997,0.0078010559082,2017-07-05,0,2017-07-06,900,"L2","Limerick",2,47.4952411650914
52.581,-8.20299999999997,0.078918457031,2017-07-06,0,2017-07-07,900,"L2","Limerick",2,47.5741596221224
52.581,-8.20299999999997,0.46090126038,2017-07-07,0,2017-07-08,900,"L2","Limerick",2,48.0350608825024
52.581,-8.20299999999997,0.066314697266,2017-07-08,0,2017-07-09,900,"L2","Limerick",2,48.1013755797684
52.581,-8.20299999999997,1.782989502,2017-07-09,0,2017-07-10,900,"L2","Limerick",2,49.8843650817684
52.581,-8.20299999999997,3.766166687,2017-07-10,0,2017-07-11,900,"L2","Limerick",2,53.6505317687684
52.581,-8.20299999999997,0.57759475708,2017-07-11,0,2017-07-12,900,"L2","Limerick",2,54.2281265258484
52.581,-8.20299999999997,0.032596588135,2017-07-12,0,2017-07-13,900,"L2","Limerick",2,54.2607231139834
52.581,-8.20299999999997,0.89233589172,2017-07-13,0,2017-07-14,900,"L2","Limerick",2,55.1530590057034
52.581,-8.20299999999997,0.51784133911,2017-07-14,0,2017-07-15,900,"L2","Limerick",2,55.6709003448134
52.581,-8.20299999999997,1.5041599274,2017-07-15,0,2017-07-16,900,"L2","Limerick",2,57.1750602722134
52.581,-8.20299999999997,0.30027770996,2017-07-16,0,2017-07-17,900,"L2","Limerick",2,57.4753379821734
52.581,-8.20299999999997,0,2017-07-17,0,2017-07-18,900,"L2","Limerick",2,57.4753379821734
52.581,-8.20299999999997,0.0077590942383,2017-07-18,0,2017-07-19,900,"L2","Limerick",2,57.4830970764117
52.581,-8.20299999999997,25.008895874,2017-07-19,0,2017-07-20,900,"L2","Limerick",2,82.4919929504117
52.581,-8.20299999999997,16.031242371,2017-07-20,0,2017-07-21,900,"L2","Limerick",2,98.5232353214117
52.581,-8.20299999999997,10.570594788,2017-07-21,0,2017-07-22,900,"L2","Limerick",2,109.093830109412
52.581,-8.20299999999997,0.94783782959,2017-07-22,0,2017-07-23,900,"L2","Limerick",2,110.041667939002
52.581,-8.20299999999997,0.1303024292,2017-07-23,0,2017-07-24,900,"L2","Limerick",2,110.171970368202
52.581,-8.20299999999997,4.1396408081,2017-07-24,0,2017-07-25,900,"L2","Limerick",2,114.311611176302
52.581,-8.20299999999997,16.19947052,2017-07-25,0,2017-07-26,900,"L2","Limerick",2,130.511081696302
52.581,-8.20299999999997,10.709495544,2017-07-26,0,2017-07-27,900,"L2","Limerick",2,141.220577240302
52.581,-8.20299999999997,4.7085456848,2017-07-27,0,2017-07-28,900,"L2","Limerick",2,145.929122925102
52.581,-8.20299999999997,0.47311782837,2017-07-28,0,2017-07-29,900,"L2","Limerick",2,146.402240753472
52.581,-8.20299999999997,2.7583847046,2017-07-29,0,2017-07-30,900,"L2","Limerick",2,149.160625458072
52.581,-8.20299999999997,10.76033783,2017-07-30,0,2017-07-31,900,"L2","Limerick",2,159.920963288072
52.581,-8.20299999999997,3.6869659424,2017-07-31,0,2017-08-01,900,"L2","Limerick",2,163.607929230472
52.581,-8.20299999999997,10.630348206,2017-08-01,0,2017-08-02,900,"L2","Limerick",2,174.238277436472
52.581,-8.20299999999997,9.8582992554,2017-08-02,0,2017-08-03,900,"L2","Limerick",2,184.096576691872
52.581,-8.20299999999997,2.1421813965,2017-08-03,0,2017-08-04,900,"L2","Limerick",2,186.238758088372
52.581,-8.20299999999997,4.553565979,2017-08-04,0,2017-08-05,900,"L2","Limerick",2,190.792324067372
52.581,-8.20299999999997,2.9800605774,2017-08-05,0,2017-08-06,900,"L2","Limerick",2,193.772384644772
52.581,-8.20299999999997,2.6302871704,2017-08-06,0,2017-08-07,900,"L2","Limerick",2,196.402671815172
52.581,-8.20299999999997,0.7858543396,2017-08-07,0,2017-08-08,900,"L2","Limerick",2,197.188526154772
52.581,-8.20299999999997,11.465667725,2017-08-08,0,2017-08-09,900,"L2","Limerick",2,208.654193879772
52.745,-8.36799999999999,1.1667633057,2017-05-29,0,2017-05-30,900,"L3","Limerick",3,1.1667633057
52.745,-8.36799999999999,0.33565330505,2017-05-30,0,2017-05-31,900,"L3","Limerick",3,1.50241661075
52.745,-8.36799999999999,3.9538822174,2017-05-31,0,2017-06-01,900,"L3","Limerick",3,5.45629882815
52.745,-8.36799999999999,5.6571350098,2017-06-01,0,2017-06-02,900,"L3","Limerick",3,11.11343383795
52.745,-8.36799999999999,2.4374542236,2017-06-02,0,2017-06-03,900,"L3","Limerick",3,13.55088806155
52.745,-8.36799999999999,8.3249282837,2017-06-03,0,2017-06-04,900,"L3","Limerick",3,21.87581634525
52.745,-8.36799999999999,7.8368759155,2017-06-04,0,2017-06-05,900,"L3","Limerick",3,29.71269226075
52.745,-8.36799999999999,2.8255767822,2017-06-05,0,2017-06-06,900,"L3","Limerick",3,32.53826904295
52.745,-8.36799999999999,1.5584564209,2017-06-06,0,2017-06-07,900,"L3","Limerick",3,34.09672546385
52.745,-8.36799999999999,22.200416565,2017-06-07,0,2017-06-08,900,"L3","Limerick",3,56.29714202885
52.745,-8.36799999999999,17.834926605,2017-06-08,0,2017-06-09,900,"L3","Limerick",3,74.13206863385
52.745,-8.36799999999999,8.7854957581,2017-06-09,0,2017-06-10,900,"L3","Limerick",3,82.91756439195
52.745,-8.36799999999999,0.91635894775,2017-06-10,0,2017-06-11,900,"L3","Limerick",3,83.8339233397
52.745,-8.36799999999999,1.859790802,2017-06-11,0,2017-06-12,900,"L3","Limerick",3,85.6937141417
52.745,-8.36799999999999,1.7474842072,2017-06-12,0,2017-06-13,900,"L3","Limerick",3,87.4411983489
52.745,-8.36799999999999,0.17726898193,2017-06-13,0,2017-06-14,900,"L3","Limerick",3,87.61846733083
52.745,-8.36799999999999,0.77275848389,2017-06-14,0,2017-06-15,900,"L3","Limerick",3,88.39122581472
52.745,-8.36799999999999,0.71938323975,2017-06-15,0,2017-06-16,900,"L3","Limerick",3,89.11060905447
52.745,-8.36799999999999,0.0015487670898,2017-06-16,0,2017-06-17,900,"L3","Limerick",3,89.1121578215598
52.745,-8.36799999999999,0.044458866119,2017-06-17,0,2017-06-18,900,"L3","Limerick",3,89.1566166876788
52.745,-8.36799999999999,0.023666381836,2017-06-18,0,2017-06-19,900,"L3","Limerick",3,89.1802830695148
52.745,-8.36799999999999,0,2017-06-19,0,2017-06-20,900,"L3","Limerick",3,89.1802830695148
52.745,-8.36799999999999,0,2017-06-20,0,2017-06-21,900,"L3","Limerick",3,89.1802830695148
52.745,-8.36799999999999,0.16731262207,2017-06-21,0,2017-06-22,900,"L3","Limerick",3,89.3475956915848
52.745,-8.36799999999999,1.0444717407,2017-06-22,0,2017-06-23,900,"L3","Limerick",3,90.3920674322848
52.745,-8.36799999999999,2.324634552,2017-06-23,0,2017-06-24,900,"L3","Limerick",3,92.7167019842848
52.745,-8.36799999999999,1.6183280945,2017-06-24,0,2017-06-25,900,"L3","Limerick",3,94.3350300787848
52.745,-8.36799999999999,0.98343276978,2017-06-25,0,2017-06-26,900,"L3","Limerick",3,95.3184628485648
52.745,-8.36799999999999,8.976600647,2017-06-26,0,2017-06-27,900,"L3","Limerick",3,104.295063495565
52.745,-8.36799999999999,0.94471740723,2017-06-27,0,2017-06-28,900,"L3","Limerick",3,105.239780902795
52.745,-8.36799999999999,10.321060181,2017-06-28,0,2017-06-29,900,"L3","Limerick",3,115.560841083795
52.745,-8.36799999999999,0.06714630127,2017-06-29,0,2017-06-30,900,"L3","Limerick",3,115.627987385065
52.745,-8.36799999999999,0.04280090332,2017-06-30,0,2017-07-01,900,"L3","Limerick",3,115.670788288385
52.745,-8.36799999999999,0.526927948,2017-07-01,0,2017-07-02,900,"L3","Limerick",3,116.197716236385
52.745,-8.36799999999999,0.70422744751,2017-07-02,0,2017-07-03,900,"L3","Limerick",3,116.901943683895
52.745,-8.36799999999999,5.1003189087,2017-07-03,0,2017-07-04,900,"L3","Limerick",3,122.002262592595
52.745,-8.36799999999999,0.66846084595,2017-07-04,0,2017-07-05,900,"L3","Limerick",3,122.670723438545
52.745,-8.36799999999999,0.031202316284,2017-07-05,0,2017-07-06,900,"L3","Limerick",3,122.701925754829
52.745,-8.36799999999999,0.25344848633,2017-07-06,0,2017-07-07,900,"L3","Limerick",3,122.955374241159
52.745,-8.36799999999999,0.50085639954,2017-07-07,0,2017-07-08,900,"L3","Limerick",3,123.456230640699
52.745,-8.36799999999999,1.0367527008,2017-07-08,0,2017-07-09,900,"L3","Limerick",3,124.492983341499
52.745,-8.36799999999999,3.167640686,2017-07-09,0,2017-07-10,900,"L3","Limerick",3,127.660624027499
52.745,-8.36799999999999,4.2392730713,2017-07-10,0,2017-07-11,900,"L3","Limerick",3,131.899897098799
52.745,-8.36799999999999,1.2749900818,2017-07-11,0,2017-07-12,900,"L3","Limerick",3,133.174887180599
52.745,-8.36799999999999,0.054946899414,2017-07-12,0,2017-07-13,900,"L3","Limerick",3,133.229834080013
52.745,-8.36799999999999,0.76676750183,2017-07-13,0,2017-07-14,900,"L3","Limerick",3,133.996601581843
52.745,-8.36799999999999,0.57490158081,2017-07-14,0,2017-07-15,900,"L3","Limerick",3,134.571503162653
52.745,-8.36799999999999,2.1177902222,2017-07-15,0,2017-07-16,900,"L3","Limerick",3,136.689293384853
52.745,-8.36799999999999,0.26130485535,2017-07-16,0,2017-07-17,900,"L3","Limerick",3,136.950598240203
52.745,-8.36799999999999,0,2017-07-17,0,2017-07-18,900,"L3","Limerick",3,136.950598240203
52.745,-8.36799999999999,0.11640930176,2017-07-18,0,2017-07-19,900,"L3","Limerick",3,137.067007541963
52.745,-8.36799999999999,15.513420105,2017-07-19,0,2017-07-20,900,"L3","Limerick",3,152.580427646963
52.745,-8.36799999999999,14.69178009,2017-07-20,0,2017-07-21,900,"L3","Limerick",3,167.272207736963
52.745,-8.36799999999999,14.403755188,2017-07-21,0,2017-07-22,900,"L3","Limerick",3,181.675962924963
52.745,-8.36799999999999,0.72247695923,2017-07-22,0,2017-07-23,900,"L3","Limerick",3,182.398439884193
52.745,-8.36799999999999,0.53156661987,2017-07-23,0,2017-07-24,900,"L3","Limerick",3,182.930006504063
52.745,-8.36799999999999,1.7324333191,2017-07-24,0,2017-07-25,900,"L3","Limerick",3,184.662439823163
52.745,-8.36799999999999,15.577941895,2017-07-25,0,2017-07-26,900,"L3","Limerick",3,200.240381718163
52.745,-8.36799999999999,14.277133942,2017-07-26,0,2017-07-27,900,"L3","Limerick",3,214.517515660163
52.745,-8.36799999999999,2.4935760498,2017-07-27,0,2017-07-28,900,"L3","Limerick",3,217.011091709963
52.745,-8.36799999999999,0.35940170288,2017-07-28,0,2017-07-29,900,"L3","Limerick",3,217.370493412843
52.728,-7.90899999999999,8.1284065247,2017-06-09,0,2017-06-10,900,"L4","Limerick",4,8.1284065247
52.728,-7.90899999999999,1.4299087524,2017-06-10,0,2017-06-11,900,"L4","Limerick",4,9.5583152771
52.728,-7.90899999999999,1.1367454529,2017-06-11,0,2017-06-12,900,"L4","Limerick",4,10.69506073
52.728,-7.90899999999999,1.2061748505,2017-06-12,0,2017-06-13,900,"L4","Limerick",4,11.9012355805
52.728,-7.90899999999999,0.012275695801,2017-06-13,0,2017-06-14,900,"L4","Limerick",4,11.913511276301
52.728,-7.90899999999999,0.29778671265,2017-06-14,0,2017-06-15,900,"L4","Limerick",4,12.211297988951
52.728,-7.90899999999999,0.66772651672,2017-06-15,0,2017-06-16,900,"L4","Limerick",4,12.879024505671
52.728,-7.90899999999999,0,2017-06-16,0,2017-06-17,900,"L4","Limerick",4,12.879024505671
52.728,-7.90899999999999,0.0061573982239,2017-06-17,0,2017-06-18,900,"L4","Limerick",4,12.8851819038949
52.728,-7.90899999999999,0.0066471099854,2017-06-18,0,2017-06-19,900,"L4","Limerick",4,12.8918290138803
