"day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","plot_meanC_ratio","acc_rain"
16,"L1","Limerick","1","D1","Limerick1","Drought",31.6510416666667,50.8373263888889,0.622594536631344,0
16,"L1","Limerick","1","D2","Limerick1","Drought",55.7567708333333,50.8373263888889,1.0967683549448,0
16,"L1","Limerick","1","D3","Limerick1","Drought",26.6708333333333,50.8373263888889,0.524630920385352,0
16,"L2","Limerick","2","C1","Limerick2","Control",1.3,2.71111111111111,0.479508196721311,208.654193879772
16,"L2","Limerick","2","C2","Limerick2","Control",3,2.71111111111111,1.10655737704918,208.654193879772
16,"L2","Limerick","2","C3","Limerick2","Control",3.83333333333333,2.71111111111111,1.41393442622951,208.654193879772
16,"L2","Limerick","2","D1","Limerick2","Drought",1.05,2.71111111111111,0.387295081967213,0
16,"L2","Limerick","2","D2","Limerick2","Drought",2,2.71111111111111,0.737704918032787,0
16,"L2","Limerick","2","D3","Limerick2","Drought",5.14,2.71111111111111,1.89590163934426,0
16,"L3","Limerick","3","C1","Limerick3","Control",65.5114583333333,63.9536458333333,1.02435846275378,217.370493412843
16,"L3","Limerick","3","C2","Limerick3","Control",60.1359375,63.9536458333333,0.940305071218575,217.370493412843
16,"L3","Limerick","3","C3","Limerick3","Control",66.2135416666667,63.9536458333333,1.03533646602764,217.370493412843
16,"L3","Limerick","3","D1","Limerick3","Drought",49.7744791666667,63.9536458333333,0.778289939816436,0
16,"L3","Limerick","3","D2","Limerick3","Drought",18.6776041666667,63.9536458333333,0.292049091545797,0
16,"L3","Limerick","3","D3","Limerick3","Drought",66.1588541666667,63.9536458333333,1.03448135449667,0
16,"L4","Limerick","4","C1","Limerick4","Control",30.625,30.0628472222222,1.01869925272288,140.165778636836
16,"L4","Limerick","4","C2","Limerick4","Control",35.8369791666667,30.0628472222222,1.19206869867523,140.165778636836
16,"L4","Limerick","4","C3","Limerick4","Control",23.7265625,30.0628472222222,0.789232048601887,140.165778636836
16,"L4","Limerick","4","D1","Limerick4","Drought",21.0119791666667,30.0628472222222,0.698935101234682,0
16,"L4","Limerick","4","D2","Limerick4","Drought",65.8197916666667,30.0628472222222,2.18940645176193,0
16,"L4","Limerick","4","D3","Limerick4","Drought",65.7166666666667,30.0628472222222,2.18597613795174,0
16,"L5","Limerick","5","C1","Limerick5","Control",44.0229166666667,37.6157986111111,1.17033050718384,225.850073337518
16,"L5","Limerick","5","C2","Limerick5","Control",35.2234375,37.6157986111111,0.936400097846003,225.850073337518
16,"L5","Limerick","5","C3","Limerick5","Control",33.6010416666667,37.6157986111111,0.893269394970162,225.850073337518
16,"L5","Limerick","5","D1","Limerick5","Drought",29.984375,37.6157986111111,0.797121850581768,0
16,"L5","Limerick","5","D2","Limerick5","Drought",43.39375,37.6157986111111,1.15360437907019,0
16,"L5","Limerick","5","D3","Limerick5","Drought",38.4713541666667,37.6157986111111,1.02274458039295,0
32,"B1","Border","1","C1","Border1","Control",59.9408854166667,56.5830729166667,1.05934305662305,185.780075549534
