"Day","Site","Region","Farm","Plot","site_ID","treatment","Avg.Moisture","control_mean","Ratio"
32,"D3","Dublin",3,"D1","Dublin3","D",27.1111111111111,53.7425925925926,0.504462285930878
32,"D3","Dublin",3,"D2","Dublin3","D",26.2722222222222,53.7425925925926,0.48885289962441
32,"D3","Dublin",3,"D3","Dublin3","D",34.1444444444444,53.7425925925926,0.635333034699011
32,"D4","Dublin",4,"D1","Dublin4","D",40.9611111111111,51.2481481481481,0.799270072992701
32,"D4","Dublin",4,"D2","Dublin4","D",40.8166666666667,51.2481481481481,0.796451542964515
32,"D4","Dublin",4,"D3","Dublin4","D",23.4888888888889,51.2481481481481,0.458336344583363
32,"D5","Dublin",5,"D1","Dublin5","D",78.5888888888889,78.4055555555556,1.00233826968044
32,"D5","Dublin",5,"D2","Dublin5","D",85.9555555555555,78.4055555555556,1.09629419683979
32,"D5","Dublin",5,"D3","Dublin5","D",90.1888888888889,78.4055555555556,1.15028696946078
32,"L1","Limerick",1,"D1","Limerick1","D",45.8888888888889,52.712962962963,0.870542771825048
32,"L1","Limerick",1,"D2","Limerick1","D",NA,52.712962962963,NA
32,"L1","Limerick",1,"D3","Limerick1","D",40.75,52.712962962963,0.773054628491129
32,"L2","Limerick",2,"D1","Limerick2","D",NA,6.46666666666667,NA
32,"L2","Limerick",2,"D2","Limerick2","D",7,6.46666666666667,1.08247422680412
32,"L2","Limerick",2,"D3","Limerick2","D",4.5,6.46666666666667,0.695876288659794
32,"L3","Limerick",3,"D1","Limerick3","D",61.4388888888889,64.4203703703704,0.953718343059189
32,"L3","Limerick",3,"D2","Limerick3","D",41.1833333333333,64.4203703703704,0.63929053956938
32,"L3","Limerick",3,"D3","Limerick3","D",67.25,64.4203703703704,1.04392445453761
32,"L4","Limerick",4,"D1","Limerick4","D",35.3111111111111,46.8592592592593,0.753556749920961
32,"L4","Limerick",4,"D2","Limerick4","D",34,46.8592592592593,0.725576983876067
32,"L4","Limerick",4,"D3","Limerick4","D",64.6388888888889,46.8592592592593,1.37942617767942
32,"L5","Limerick",5,"D1","Limerick5","D",36.85,38.3259259259259,0.961490143022806
32,"L5","Limerick",5,"D2","Limerick5","D",44.55,38.3259259259259,1.16239853111712
32,"L5","Limerick",5,"D3","Limerick5","D",38.4944444444444,38.3259259259259,1.00439698492462
64,"B3","Border",3,"D1","Border3","D",66.6722222222222,66.8851851851852,0.996815992026137
64,"B3","Border",3,"D2","Border3","D",56.6777777777778,66.8851851851852,0.847389113461432
64,"B3","Border",3,"D3","Border3","D",66.25,66.8851851851852,0.990503350130129
64,"B5","Border",5,"D1","Border5","D",61.1,75.25,0.811960132890366
64,"B5","Border",5,"D2","Border5","D",50.0666666666667,75.25,0.665337763012182
64,"B5","Border",5,"D3","Border5","D",56.9444444444444,75.25,0.756736803248431
64,"C1","Cork",1,"D1","Cork1","D",50.2111111111111,52.6685185185185,0.95334200625857
64,"C1","Cork",1,"D2","Cork1","D",45.8111111111111,52.6685185185185,0.86980063992124
64,"C1","Cork",1,"D3","Cork1","D",50.6166666666667,52.6685185185185,0.961042157448754
64,"C2","Cork",2,"D1","Cork2","D",39.9444444444444,34.2138888888889,1.16749208411139
